date,ei_micro,ei_micro_density,macro_ei_max,macro_ei_max_density,cefi,cefi_excess,cefi_raw,q_star,delta_ei_q_1,delta_ei_q_2,delta_ei_q_3,delta_ei_q_4,delta_ei_q_5,delta_ei_q_6,delta_ei_q_7,delta_ei_q_8,delta_ei_q_9,delta_ei_q_10,delta_ei_q_11,delta_ei_q_12,delta_ei_q_13,delta_ei_q_14,delta_ei_q_15,delta_ei_q_16,delta_ei_q_17,delta_ei_q_18,delta_ei_q_19,delta_ei_q_20,delta_ei_q_21,delta_ei_q_22,delta_ei_q_23,delta_ei_q_24,delta_ei_q_25,delta_ei_q_26,delta_ei_q_27,delta_ei_q_28,delta_ei_q_29
1992-01-21,4.930426480654736,0.16434754935515788,4.732828512747672,1.5776095042492242,1.4132619548940664,1.4401167240658066,5.1226960285995755,3,-0.07726137144502858,1.1017327282662455,1.4132619548940664,0.9925235925356684,0.9113288680528135,0.8439289050304535,0.6722681929035921,0.6363722564925021,0.49082255406037417,0.5134623211231824,0.46369087900130507,0.4595538503288868,0.38790652456714053,0.3477811474097657,0.3143037662775644,0.3399551124685802,0.312540107740132,0.2966554436790738,0.2799394624014646,0.27636686199569843,0.2637185538350036,0.23425568966441013,0.22678999364608438,0.2120904564596972,0.2206774938559034,0.19165811011509631,0.20288034732148935,0.1816508110643188,0.18231184751568047
1992-01-23,4.816928631230036,0.16056428770766787,3.338299575397305,1.6691497876986525,1.5085854999909847,1.5380719023849916,4.975325639915891,2,-0.12477714309275935,1.5085854999909847,1.3245056940590028,1.0280370859078298,0.8441659688863268,0.6854743061865074,0.6409347093963798,0.6646404207034671,0.5421019060230159,0.5179335496811335,0.4399021476769557,0.40969031781846244,0.37591395690671414,0.3920044829338082,0.34568144053797134,0.3233654074596053,0.30857319569320074,0.31102638284038764,0.2779172073209779,0.25628010302377036,0.24281827388872293,0.23829665879151832,0.22600948056267947,0.2187198771437713,0.20224500218351563,0.18741161603091647,0.18923780595736725,0.1836248457112666,0.17709965267667446
1992-01-27,4.775016904640557,0.15916723015468523,3.2905886584992965,1.6452943292496482,1.486127099094963,1.51561350148897,4.821403596436438,2,-0.13516858575882276,1.486127099094963,1.2485518947890735,1.0759251037293251,0.7396807113465714,0.809318251810251,0.6944129869842315,0.6742562220086069,0.510673788981126,0.4974125216486206,0.4652046680132286,0.409429454878363,0.41118950820504585,0.3892191835111073,0.3382235671368109,0.3188431631099873,0.32152513583334896,0.2999043356736629,0.2801286388341395,0.26597896652790587,0.247254904927413,0.2400245055756541,0.22877987639367767,0.2066449803908683,0.1980700729026663,0.18946371071891357,0.18147564092642574,0.18201996658670003,0.1717438216065905
1992-01-29,4.7356945943424815,0.15785648647808273,3.2637139940890716,1.6318569970445358,1.474000510566453,1.50348691296046,5.0372567883806525,2,-0.0831207151553803,1.474000510566453,1.1513896612663546,1.0156839544037963,0.9358021042083016,0.6481145824260885,0.742698019309851,0.583014406366046,0.5407811715356268,0.4736694323613513,0.4459911458832351,0.399313295603135,0.4135024745622202,0.3999755129846906,0.3310207735704771,0.33030033342334464,0.26754199429959347,0.2946505913939297,0.2872061467123904,0.24605506840546262,0.25415858198785024,0.23706904251265995,0.21857861311966145,0.21282551573539302,0.20960727345717642,0.20705132467385642,0.19490028219699887,0.17386986241634364,0.17914183706409428
1992-01-31,4.6849115967731505,0.15616371989243835,2.920794234916544,1.460397117458272,1.3042333975658336,1.3337197999598405,4.760210822171431,2,-0.08715042290427677,1.3042333975658336,1.2147630760017094,1.030685779109195,0.8717270384804694,0.8107614159776282,0.6485357668083889,0.6596027819850697,0.5741926357843048,0.5317870524371007,0.47751185824603926,0.42765756438347846,0.38933481754386023,0.3556657001183312,0.3430061438467641,0.31338531014335314,0.283870869602434,0.2928634372778912,0.2821399512516176,0.26848404201311116,0.24796388819620616,0.23228190590326267,0.22477695600830397,0.21609565837740655,0.20677619322624816,0.19838969390076625,0.19365562895736096,0.17986409454813732,0.16923889921919802
1992-02-04,4.658124575956886,0.15527081919856286,3.040319506955962,1.520159753477981,1.3648889342794182,1.394375336673425,4.877683386132721,2,-0.1281995496711583,1.3648889342794182,0.8548724075136819,1.237081921432614,0.746816606828164,0.7141073830184674,0.6901455400930994,0.5719535094312106,0.5832811893769856,0.4551288077662735,0.48553981798124557,0.3647245803830522,0.3678043231893229,0.3869610774141865,0.3226988465359494,0.31654478969776123,0.30650699731670206,0.2925876247862508,0.2648399372943302,0.26046311267768407,0.2594473079120392,0.22507299152445912,0.22032697753839922,0.2075502980660843,0.215253151540202,0.2075927163372928,0.19718937922362503,0.18462671771578051,0.17355014501142355
1992-02-06,4.626861462481999,0.15422871541606664,4.598693498902333,1.5328978329674443,1.3786691175513777,1.405523886723118,5.021081378226507,3,-0.12981865764273676,0.41785474065626704,1.3786691175513777,1.1256569707226898,0.9211662666557794,0.8572255387400443,0.7255444101390258,0.5751808376527696,0.4974852080064336,0.46524655953829763,0.4337438567944213,0.4289743795270705,0.3745197166915448,0.3337136473674126,0.3448949084106261,0.32965475672861877,0.2860399456467008,0.2881916149882067,0.2598266253774886,0.266377344126695,0.245650940253148,0.23283542760364695,0.22526117483206887,0.21748647409738614,0.20713925425939106,0.1975071578509618,0.18668624739919487,0.18380236356860663,0.17845896874629563
1992-02-10,4.633107084752777,0.15443690282509256,3.597946379854863,1.7989731899274315,1.644536287102339,1.674022689496346,4.901190881182633,2,-0.1306499685696231,1.644536287102339,1.3221077102374013,0.853805712226482,0.8353790480330195,0.6077987189913496,0.7082278589027149,0.6757592861574925,0.556042993101925,0.5013120493276253,0.4556496185330472,0.43228905375017135,0.3652958082490214,0.3922717839211505,0.32521416491378874,0.32491392928331464,0.31549182345742177,0.317390562604282,0.29283727526999215,0.27224995833919075,0.25294337465041805,0.2313457391149876,0.22806857536710942,0.21381341440338045,0.20463477964892748,0.19143133449550973,0.1826387096482415,0.1819058040960528,0.17433199255199053
1992-02-12,4.6338631955455645,0.15446210651818548,3.3963746300733306,1.6981873150366653,1.5437252085184798,1.5732116109124867,4.916456492418642,2,-0.12003941006222128,1.5437252085184798,1.1640131982493018,1.06134097142415,0.85017809566719,0.7966654259914544,0.5819491967195749,0.6849050017428855,0.5593512795131106,0.5441137445921866,0.4808138798916707,0.4303210357022793,0.36824971045736365,0.3640292081114499,0.3209905124353361,0.34728278398028434,0.31852581151286075,0.2943320956287506,0.2572928050825952,0.2591395260854902,0.2542716019133547,0.24223029184567607,0.22873814050446484,0.216780733708887,0.21085525968213314,0.19742729758695016,0.1898953970702299,0.17982851298953723,0.1748592620323044
1992-02-14,4.6390633667139864,0.15463544555713288,3.998830128503233,1.3329433761677443,1.1783079306106115,1.2051626997823517,4.992765066727185,3,-0.13108620919375874,0.980860880983629,1.1783079306106115,1.0271151517308956,0.6985093550682719,0.7535103202966311,0.765240625543675,0.6499239879810192,0.5390631830434887,0.4917122534439096,0.41638416605131506,0.4562610994054837,0.3730764139883353,0.3252015267187558,0.31612201828617725,0.3314916488675662,0.30490078610847965,0.30027076924243434,0.2595114065825406,0.27082235247995334,0.25843102732779843,0.2358188522294779,0.22177256722473065,0.21238354461382714,0.2138590093022989,0.20673709071605356,0.19322438314498908,0.1837390013434635,0.1774965693891144
1992-02-19,4.62948509104972,0.15431616970165732,2.5878380568399266,1.2939190284199633,1.139602858718306,1.169089261112313,4.95622878324809,2,-0.10557684771275165,1.139602858718306,1.0494754375438518,1.022033281430347,0.9831670043759324,0.6963412417106353,0.6327378345891642,0.46977538665940943,0.4914929110118057,0.47840895711927034,0.44093619376465953,0.431921902615807,0.3952870942508263,0.37569708239872657,0.34335205006489256,0.32189003392552495,0.3222314630589399,0.30108890150713397,0.2718857350530378,0.2627590318491667,0.26289616914878566,0.24651140808011082,0.20835550725270438,0.22235829281313282,0.20390977714291766,0.20739469595441226,0.19065412824142294,0.1880307543804073,0.17306620817103827
1992-02-21,4.618603836520621,0.15395346121735404,3.2241312886912254,1.6120656443456127,1.4581121831282586,1.4875985855222655,4.914960260780956,2,-0.07538357539237008,1.4581121831282586,0.9242316649139106,1.047059247348021,0.8754282685835495,0.7854925456255337,0.6431496498468212,0.6989192150537882,0.5745935416176204,0.4669880514093658,0.4573819238186823,0.4680818979252059,0.40933690676602236,0.36788840105564397,0.350494010464031,0.32308683934987525,0.3056894597010879,0.28739488086730575,0.2795178363359739,0.2678475139895736,0.2451419675669375,0.24571222054017428,0.22751773165104955,0.220814146008392,0.2068961772919053,0.20594639693438438,0.18453228780986453,0.17849161478957903,0.1747901283447693
1992-02-25,4.60450829531903,0.15348360984396767,3.6686724147499112,1.8343362073749556,1.680852597530988,1.710338999924995,5.003300657262947,2,-0.11654499860078364,1.680852597530988,1.364675033827616,1.09962312510014,0.861111994145969,0.8061839406319777,0.636476402410468,0.6513882321758137,0.4548011718285284,0.5481885366959672,0.42253220642647804,0.4568335580490245,0.38427802979164793,0.36090342206619475,0.3525684859635866,0.2998595017472395,0.34892725328161645,0.30524934328895614,0.2994690729479781,0.2611985644632947,0.2538959136961385,0.2313437176802748,0.21703606705792725,0.2142242623498111,0.2089400079676568,0.19363168627310504,0.1899389143224042,0.18331940329146976,0.17782014714161773
1992-02-27,4.614255205079952,0.1538085068359984,3.3420548444843665,1.6710274222421833,1.5172189154061848,1.5467053178001917,5.1327687887027045,2,-0.11652051550346854,1.5172189154061848,1.280838429513123,1.1848005204780203,0.8212461322203106,0.8499671756962135,0.632466961328233,0.6763066377840012,0.46912517203115806,0.48547278014308576,0.4680945851550042,0.3942654527307405,0.3988016968203148,0.3876655429048777,0.32222496041409665,0.333271038566804,0.3255099596889052,0.30009517643194045,0.27773238112728404,0.2707998305589772,0.2504470273912707,0.243164137007444,0.226863717643071,0.22844241657216396,0.21213069942998375,0.19993778718550143,0.18797696619113857,0.18555919844364455,0.18229576881167942
1992-03-02,4.626417465681927,0.1542139155227309,3.7604845485533946,1.8802422742766973,1.7260283587539664,1.7555147611479733,4.883980809150971,2,-0.1314838300930731,1.7260283587539664,1.3507250700950715,1.0936504013302368,0.7771192664066785,0.7757021971403866,0.5521644213976983,0.5817743739875949,0.6185273150489657,0.4405067557028992,0.44666144715736855,0.4006921129041213,0.3739944260681478,0.3787094821625415,0.3638225975623758,0.31300458771535655,0.33900387570892443,0.29720483372741896,0.2862955157220089,0.2732590073633011,0.2537225342094849,0.2419335332483578,0.21571100500094487,0.22043972928204192,0.2042977708723353,0.19415187090422725,0.19716107143007106,0.1854431657213012,0.17204292558530032
1992-03-04,4.6404608019399936,0.1546820267313331,3.6955482766445904,1.8477741383222952,1.693092111590962,1.722578513984969,4.954137689697649,2,-0.07029241688866851,1.693092111590962,1.1112023096018149,0.9215364950716887,0.8136915161703273,0.7579794004489557,0.6265958493354004,0.5835604745895738,0.6216630149683618,0.5135426972419473,0.3863837670110205,0.41663876059588756,0.37082366915767995,0.392573413977105,0.36878195470222497,0.29793126860927666,0.31774905751324,0.2825426516762092,0.27410451258415514,0.27122913047441133,0.2563090242206476,0.23392140575504813,0.24070078995646746,0.21438243029217638,0.20900181042880814,0.1924822987630536,0.19444430037057983,0.18798220511286842,0.17542705211194712
1992-03-06,4.646352182083321,0.15487840606944403,3.118859091511571,1.5594295457557854,1.4045511396863413,1.4340375420803482,5.157809026490174,2,-0.12148223787036444,1.4045511396863413,1.0424799916073204,1.0157846791425986,0.7919998754605193,0.844982393539214,0.6466166688943442,0.6583911701062751,0.49502476101134263,0.5050227537532714,0.49658017023313694,0.43823011687141666,0.36582294759883793,0.3580010206472961,0.36523241507850057,0.3565436527811314,0.2925524042988502,0.30262820643773625,0.2670722817618921,0.2634465116937753,0.24018465898395613,0.22318310235106442,0.2255068776847639,0.22075531623935601,0.21569962623542033,0.20604012375761338,0.18698606649742255,0.18170907652182683,0.18319611836412475
1992-03-10,4.60938765328064,0.15364625510935467,4.049538030797016,1.349846010265672,1.1961997551563173,1.2230545243280575,5.06090822628634,3,-0.06679013771816464,0.4243348761893623,1.1961997551563173,1.0247087649935658,0.7086522845416702,0.7785107403517313,0.7169815058898779,0.6627299377756233,0.526383543108694,0.4736057186454252,0.45343777595751067,0.4182719607150973,0.3673303516900994,0.3842245293354568,0.32257464404325387,0.32190281459970127,0.315212282017864,0.3121921817465966,0.26911548259051443,0.23955146899522203,0.26071438310574657,0.25276721340338226,0.21958019046860297,0.21672766277967911,0.2047332351336754,0.1991875812453968,0.19536227688854527,0.18837336757707226,0.17981222349640327
1992-03-12,4.6010141404133424,0.15336713801377808,3.099006146410617,1.5495030732053086,1.3961359351915306,1.4256223375855375,4.91494281248076,2,-0.1303901051810742,1.3961359351915306,1.3128012159827205,0.6475928161191573,0.8845564314217126,0.7557838171048336,0.57930343232418,0.6757442187819774,0.4431771786966915,0.4852420638587087,0.4640858643887076,0.4545303006684178,0.3978246840766133,0.35208690943866205,0.36889633004096345,0.3238332829477715,0.30033014217266596,0.29838169021563954,0.28729804341710896,0.24913248219036557,0.26045896354075637,0.23173846941416174,0.24164543831333082,0.2097250609214962,0.2082256974402937,0.20483514650799375,0.19059307085906865,0.18168964504735843,0.17476930863774268
1992-03-16,4.585071023992563,0.1528357007997521,4.522191391161284,1.5073971303870948,1.3545614295873427,1.381416198759083,4.918822298854846,3,-0.09778255980019092,1.299189449475077,1.3545614295873427,1.0735408988816102,0.8734731090003784,0.7022146343175844,0.682675827061779,0.6183087307936183,0.5786979677834864,0.4550298441486925,0.44775653555808637,0.42772899949934085,0.3980356222531515,0.37085639131567627,0.33632183465118926,0.33509890695961864,0.2979429990831056,0.28563059790691936,0.2935097197344172,0.2575424999379712,0.24527737402400293,0.24935811295656898,0.22693111236542837,0.21028000679561984,0.21361962532764037,0.2097457374919681,0.19701197801898299,0.1809131925145641,0.17488475860877925
1992-03-18,4.553403583543993,0.15178011945146644,3.4064011321019647,1.7032005660509824,1.5514204465995158,1.5809068489935227,4.867268511148323,2,-0.12851394254468818,1.5514204465995158,1.3200558861567928,0.950851056086898,0.9796865052103846,0.8459069797262955,0.7006004992185416,0.5985912357576023,0.4543348716190245,0.48752127580806814,0.402664248339596,0.39602025019763887,0.40676449877937604,0.3568108363191812,0.343077895539189,0.2996737754118326,0.3008597983951391,0.2855709338614377,0.28448829561810707,0.269429591045229,0.2600730885679391,0.2418723896153214,0.23975659762864923,0.2199871512249895,0.20964280761561563,0.2058696740425964,0.18868011740285653,0.18261931586976018,0.17307064243447548
1992-03-20,4.5355711321524455,0.15118570440508153,3.057045740434016,1.528522870217008,1.3773371658119264,1.4068235682059334,5.095908357925471,2,-0.07627738048787837,1.3773371658119264,1.2885179020443076,1.0367966610255481,0.8891779781866309,0.6415286461459611,0.6524854119117,0.5689879879932387,0.5136727634489953,0.5249621062183141,0.4677673332979292,0.4324770660512013,0.4061059959252121,0.3765432280941715,0.3267536756399847,0.33349310811148003,0.31235962461366806,0.2945741147137587,0.2806105013904092,0.26206610195178737,0.24151657830492504,0.24031333792786433,0.22295365219891158,0.21331325415173305,0.2046617355925047,0.20208345130228475,0.19489737639732482,0.17542848812715708,0.18093427801139836
1992-03-24,4.52995112580132,0.150998370860044,3.148549412859299,1.5742747064296494,1.4232763355696054,1.4527627379636123,4.997786201101652,2,-0.08718736792185479,1.4232763355696054,1.301973793863734,1.0561809045607273,0.7561636263984552,0.7647445899687758,0.7046714295994795,0.5733907194749484,0.579215855909118,0.4706550343113196,0.5008698832586855,0.4670789545933899,0.382236479418388,0.35618297617333183,0.3757990841852026,0.33227104843790956,0.31147681481953127,0.2985790036607202,0.26606783322653227,0.27102611463068427,0.24119258236583033,0.24608557649977283,0.2244456490752553,0.22284975307755697,0.2094971469990313,0.19935070073667224,0.18355405461890154,0.18431492526148577,0.17754429558488607
1992-03-26,4.528079437521388,0.15093598125071292,4.705206485728025,1.5684021619093418,1.4174661806586288,1.444320949830369,5.155161509061291,3,-0.09677917450478063,0.4264984707983075,1.4174661806586288,1.123396855330452,0.8818255510206332,0.7618479096658587,0.7197601737218582,0.6219955293022668,0.5162599932963683,0.46468498678714054,0.4472464332735865,0.4313030803406098,0.39593498404792105,0.40276411805250145,0.3466671946474267,0.33603776291524934,0.31524395297149166,0.29418396298566896,0.2857785105270082,0.2637265198034908,0.25359963802340446,0.23580568075702654,0.22267096414081647,0.21197930516262778,0.21344189620199147,0.19982570177447725,0.19405941347598835,0.1822219555501172,0.18296887897627598
1992-03-30,4.525399036079888,0.15084663453599625,3.0951963543750214,1.5475981771875107,1.3967515426515145,1.4262379450455214,4.987437782548927,2,-0.10547374069351276,1.3967515426515145,1.101338319441911,0.9797693541854748,0.8070680271395415,0.8585941531687675,0.6538770890526932,0.6376788008030518,0.4893451124121365,0.5490603240414662,0.4453339331597377,0.40629195479158453,0.39778958744191684,0.3492498039865838,0.36578132627595294,0.3309228753260258,0.3150132823122225,0.301613492572687,0.28306714980591974,0.2763443800634101,0.2621755365103712,0.23631943162687077,0.23781738590515603,0.2156334510267112,0.21399272279476797,0.20556604642315293,0.1828638536148032,0.18889753755789,0.17703503924016314
1992-04-01,4.5147800410707255,0.15049266803569086,3.210276964386992,1.605138482193496,1.4546458141578051,1.484132216551812,5.006304162858726,2,-0.0684579099154606,1.4546458141578051,1.3310362018057853,0.9503998044283974,0.8222719809752262,0.7564618889822327,0.5943169917388168,0.5710794270822361,0.5625093965476282,0.4994261807144684,0.44883047405597265,0.4080022734552561,0.3781768560654908,0.39051954546700196,0.3462090061518822,0.291946122851383,0.3086073856765015,0.29750188932094,0.2865474835635332,0.25177647638576195,0.23960351487038692,0.2430576285505174,0.23143215473491283,0.21491704528291203,0.2059657242116769,0.20692731090654223,0.19277628290138163,0.1859957771100114,0.17782058037566953
1992-04-03,4.525323259382145,0.1508441086460715,4.377679005114958,1.4592263350383192,1.3083822263922478,1.335236995563988,4.785009373520675,3,-0.0815811379735677,0.4318604960658741,1.3083822263922478,0.9508335212792431,0.8841586062120828,0.76045605048193,0.630541794290886,0.6427440875898205,0.5669090418625924,0.5004307188665418,0.42641058970514406,0.4223697917145754,0.4248400632778709,0.379004168758073,0.3187165329969545,0.3271765953300667,0.3179302448381718,0.30811361499937245,0.2779661732181392,0.2681185264098984,0.24475530633554354,0.22988459043020687,0.22795088750745057,0.22354727698887594,0.2098556451639661,0.19460704793953404,0.19291210316050234,0.17532349836251926,0.17020184421264645
1992-04-07,4.531883471199793,0.15106278237332643,3.45527001420511,1.727635007102555,1.5765722247292286,1.6060586271232355,4.923854854448965,2,-0.12740137599779083,1.5765722247292286,1.1515233294833735,0.8712849143987311,0.8211397961564166,0.7610452726925139,0.6800705516676306,0.6040413473547324,0.5701771337296202,0.41711004870778107,0.45202788356703777,0.3995935708447835,0.40149725168831213,0.3737686713186024,0.32732861015294146,0.32035810935751535,0.3076108193746725,0.27878624442584876,0.2634871617518234,0.2565419382966195,0.24812651167623268,0.25137992654307106,0.22527749023231763,0.22615176960739514,0.20321837482134691,0.20428097978506865,0.1906590628208527,0.17473731195989006,0.17499715989042386
1992-04-09,4.533413038545182,0.15111376795150605,3.8316173969154566,1.9158086984577283,1.7646949305062223,1.7941813329002292,4.899780060099624,2,-0.12860918697731538,1.7646949305062223,1.2666976829753611,1.006540372115879,0.9687357588243533,0.8039414028572838,0.6107365757907774,0.6295859823973009,0.5827810261087956,0.5237418407613501,0.4282047708544899,0.38976646377885166,0.41099406030375657,0.36638426237388727,0.32969425916996364,0.3140713942775656,0.3225601918264478,0.2715369000910493,0.2641469842011142,0.26747784567085026,0.23595222393009857,0.22047851555078318,0.22082833192665363,0.22073936820325257,0.20399322617947546,0.20161283161150895,0.1901274560291023,0.1857859855715227,0.1724224000183433
1992-04-13,4.509796349699803,0.15032654498999343,3.1112275832116243,1.5556137916058121,1.4052872466158188,1.4347736490098257,5.110023802646742,2,-0.11818315971345633,1.4052872466158188,1.3091929669916191,1.1783752329682642,0.7334221885584985,0.6162392930555689,0.6545930317836188,0.6197052575181812,0.5252229147600719,0.5511134956515421,0.49001716091915526,0.4015138021628377,0.386178519699819,0.3630161270665546,0.3477024086321001,0.3304859625822628,0.3010593869288132,0.29083239504974795,0.27956889059515466,0.2620759191790825,0.2590757153163284,0.22642403475516387,0.23149312438521424,0.20930950120191344,0.19463911984525423,0.20348026427378008,0.18881914671619565,0.18012562202673282,0.18139139129781845
