date,cefi_stiefel,q_stiefel,cefi_liu2024,q_liu2024,cefi_svd2025,q_svd2025,estimator_spec,estimator_sha256
1999-05-18,0.12132507922817104,3,0.0005784645921873555,29,0.327273032949319,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-06-02,0.10613161804244745,3,0.00032108727018856364,29,0.3275264571430652,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-06-16,0.10142586270664253,3,-0.0008180990395658116,29,0.349820997493957,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-06-30,0.09657922744586625,1,-0.001517169162681603,28,0.359844920458282,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-07-15,0.0951597921850027,1,0.00039884521516309057,29,0.342979956942761,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-07-29,0.09236675163511662,3,0.00025422753600137793,29,0.33881897638382974,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-08-12,0.09852083174154978,4,0.0006969097217914971,29,0.3580098910920455,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-08-26,0.10241055693749317,3,0.0011296204640905555,29,0.3638174397223316,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-09-10,0.09056049153864312,3,1.1481010471103836e-05,28,0.35983124016549006,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-09-24,0.08867401336580986,3,0.0002672711637932146,28,0.3555946981834095,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-10-08,0.0912251789340278,4,0.00018119069627474393,27,0.3521045733281738,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-10-22,0.1164093833266578,3,-0.000265460647303678,29,0.3833388444713163,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-11-05,0.12144799471444578,3,0.0006430228464726073,26,0.3912536465379992,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-11-19,0.11524743443192413,1,0.0003795393826506316,26,0.3941073606696541,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-12-06,0.10915433475478821,3,0.0006592351476441966,28,0.3733162663452476,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
1999-12-20,0.10354462115033213,3,8.472171155185504e-05,29,0.353581518789561,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-01-04,0.08297791323513402,2,-0.00024101585383426438,24,0.32644796464325776,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-01-19,0.07087631543538972,3,-0.00027625509109958923,25,0.3299471469337963,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-02-02,0.08823382995407567,3,-6.702398118314801e-05,29,0.3478347719381426,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-02-16,0.08131638418048533,3,0.0005649405108020533,28,0.3705289599005872,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-03-02,0.08045072143964968,3,0.001370532257460283,28,0.3473418021085245,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-03-16,0.09653901073554838,1,0.0017462950823711049,27,0.3328717570280407,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-03-30,0.10799513580018048,1,0.0008085518735904823,29,0.35851882142708524,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-04-13,0.11615266358643635,3,0.0007920295280481326,28,0.35405182517684064,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-04-28,0.1498670617591083,2,6.464549773976813e-05,29,0.3466725401114223,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-05-12,0.1559568439977735,2,-0.0007762772921245803,29,0.3278068896553116,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-05-26,0.141042363955523,2,-0.0003009588611654068,29,0.31177081666169215,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-06-12,0.14024584192356263,2,-0.0014028435939648504,29,0.319930463667882,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-06-26,0.126566655131012,2,0.000804679767794636,29,0.3408512979323839,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-07-11,0.10835080470334024,3,0.0010351048121028938,28,0.31943269153497794,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-07-25,0.1045156718437043,1,0.0001279212498076221,27,0.3223395450198274,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-08-08,0.10306526043951998,1,-0.0006103074669867037,29,0.32182351112017094,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-08-22,0.0907436511270987,1,0.00027369500300619687,29,0.3194770282771514,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-09-06,0.1004325427442464,1,-0.0004167722785199113,29,0.3046634421665617,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-09-20,0.0874156506111132,3,-9.115055132452587e-05,28,0.29713882376217216,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-10-04,0.08211238627812806,1,0.00010719587542348807,29,0.2968517712327802,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-10-18,0.06645450301715657,3,-0.00011219548709642813,28,0.29550657734945585,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-11-01,0.08179540974004713,1,-0.000585258489732482,29,0.2904567469856455,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-11-15,0.06917032006356907,3,0.0002449444432596204,29,0.2875275044898312,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-11-30,0.06752723056978428,3,-0.00014278410320354984,26,0.2826851961450186,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-12-14,0.06740811582625064,2,-0.000529046307142178,26,0.28323476255082003,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2000-12-29,0.06586118275061778,2,0.0005385303018012183,25,0.2717963229166506,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-01-16,0.0678004011946547,2,0.0008340576977881597,25,0.2873834898784849,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-01-30,0.0718772591545933,2,-0.00040873322098367026,29,0.27688722352473594,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-02-13,0.05298795518603114,2,0.001513821849043806,2,0.2700731792499784,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-02-28,0.06019380380080126,2,0.0008879309046386369,22,0.26915545826839926,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-03-14,0.05344547850371377,6,9.668966864509465e-05,29,0.27082906919659944,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-03-28,0.056089598124670556,6,-0.00010068165064373857,29,0.2502974880473146,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-04-11,0.0768023817377039,1,0.0009635718587093084,29,0.2487378046308808,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-04-26,0.10691913845943321,1,0.0009625346138598251,23,0.2663551174164656,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-05-10,0.09647373930789982,1,0.0015895724737351874,23,0.2826063433638231,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-05-24,0.07475963516308717,1,0.0017586767228906508,28,0.28712871510285587,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-06-08,0.10270631768967438,1,0.0003745158814171534,29,0.291850250217608,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-06-22,0.06691499855907174,6,0.0017286504209186593,23,0.2868373238698932,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-07-09,0.07114460551884239,2,0.001377380621534835,23,0.2859853559479819,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-07-23,0.08246517202705773,1,0.026043840225942264,1,0.30131442697229577,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-08-06,0.07851401876932271,2,0.020038258929111513,1,0.29358451261111923,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-08-20,0.0772314184609319,4,0.0010736475963592923,22,0.29346383520359626,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-09-04,0.07373862664019129,2,0.0006417937593704293,23,0.30078295758980733,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-09-24,0.07752841211503204,4,-0.0002232478074716826,21,0.30670417543113254,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-10-08,0.07261729528586276,4,0.0012350137542703893,26,0.31340525423673943,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-10-22,0.08132509614304176,5,0.0009384154037155729,26,0.30818521512062885,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-11-05,0.08007993703709365,5,0.01695955298234121,1,0.30127593494200233,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-11-19,0.08778454508576672,2,0.0013322127084946928,26,0.2950810710890998,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-12-04,0.13381015855637918,1,0.0022339806967823367,25,0.29700501711634314,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2001-12-18,0.12409833529017339,1,0.0037271374857386214,1,0.29871384083243324,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-01-03,0.11767318884216357,1,0.0037130869332189925,25,0.2967389287272496,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-01-17,0.14075218377951404,1,0.022350803000048852,1,0.3016757887928365,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-02-01,0.1498986800037572,1,0.00012900850253917684,29,0.2968871536764421,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-02-15,0.1132499186907679,2,0.001955070896551045,22,0.27171902302278295,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-03-04,0.1192204289992258,2,0.001749228611838724,27,0.32059050718842863,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-03-18,0.09637248738435412,2,0.0020916671994781755,22,0.3247826889533881,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-04-02,0.11333940848942638,2,0.0030102634716772797,21,0.3474360679970075,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-04-16,0.09101227242967015,2,0.000827814993210288,27,0.344553881003184,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-04-30,0.08185845099251239,2,0.0007835906951172283,27,0.3295741004370449,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-05-14,0.15201364532461442,1,0.001372151568061239,27,0.3669714538242575,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-05-29,0.11931471707477416,1,0.0001489118994359856,29,0.3640150994915375,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-06-12,0.14489750917968672,1,-0.0006059070480301798,29,0.3684356805520951,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-06-26,0.1578742625563896,2,0.000301227875857929,29,0.3703366342259446,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-07-11,0.15633464482948495,2,0.0002457129609481218,28,0.37711275135980094,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-07-25,0.16205880390459432,2,0.0014634724745915262,26,0.37136221004065584,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-08-08,0.1829225672488704,2,0.0019404311745936098,27,0.39607904764697743,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-08-22,0.17723797999416616,2,0.002952887432514442,26,0.3678097809265173,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-09-06,0.21356408013786213,1,0.0014752983803765773,29,0.3845976946643903,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-09-20,0.2399644057562157,1,0.0009824202623328615,25,0.41876378985548723,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-10-04,0.18005496996216183,1,0.0008620052324062877,25,0.39977753214512113,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-10-18,0.1663103510122957,2,0.0004898155597385795,24,0.38029192653839644,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-11-01,0.1672936318519089,1,0.0015765787791721941,25,0.354412617021164,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-11-15,0.18713525549260251,2,0.003807632632957886,23,0.37921316821344103,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-12-02,0.21797738755996043,2,0.005364750144006336,22,0.3752409205908291,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-12-16,0.20506800636596414,2,0.0036364734171800417,21,0.3712368543625039,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2002-12-31,0.2031999651773835,2,0.003994963163598708,20,0.40073010189257163,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-01-15,0.17935211045007396,1,0.001108412228823269,25,0.3695200993686555,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-01-30,0.17852214874312172,2,0.0022382424160419523,25,0.37363226341182487,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-02-13,0.20224665537022002,1,0.0020572855038371862,28,0.37117862498534104,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-02-28,0.2385597657893803,1,0.0024360484984269626,24,0.36683206312333483,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-03-14,0.19405606004749068,1,0.0025869097239488437,24,0.34110434461621464,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-03-28,0.22264374161328337,1,0.0017085515791664396,25,0.34072372940155904,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-04-11,0.1914400126020416,1,0.0017600230142845452,25,0.35464260928194347,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-04-28,0.20690828585394266,1,0.0030689149276137417,25,0.365065269420501,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-05-12,0.16023229344266146,1,0.003324960384913811,25,0.3550176711562151,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-05-27,0.2018398334315983,2,0.0036162352313119095,24,0.3644539426903993,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-06-10,0.20628091393287515,1,0.003175672020833825,23,0.38960344636861366,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-06-24,0.21521912742355684,1,0.0035167584167243027,24,0.3931258116947244,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-07-09,0.23577209200322985,1,0.004104451441188567,27,0.41198068580044994,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-07-23,0.24185719604949832,1,0.0017491714176068318,24,0.43429352277491645,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-08-06,0.23542942342570292,1,0.003063599664799188,25,0.44451166783152785,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-08-20,0.2277833294820266,1,0.003387751986892701,25,0.44401989066486064,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-09-04,0.24266863136857952,1,0.0019896010677329934,25,0.4499796213717676,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-09-18,0.22017081778428207,1,0.0005922738531448923,26,0.4394228843942355,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-10-02,0.21685900411867626,1,0.001533298195651317,26,0.4321368568176016,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-10-16,0.17774980274164137,1,6.537989420773993e-05,29,0.4451882928187716,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-10-30,0.17672664061497134,2,-0.00023291869514149854,26,0.44608632033672524,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-11-13,0.18811986865253985,2,3.472958506858803e-05,26,0.43072930448140245,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-11-28,0.19193115418969917,2,0.001422323330618147,25,0.4459967787748381,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-12-12,0.1820514318401017,2,0.0025673470369479423,27,0.4370541808813695,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2003-12-29,0.17530339431643038,2,0.0022660858971923215,27,0.4346437918586188,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-01-13,0.18294396961512943,2,0.0018997553193972339,23,0.43855330939114656,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-01-28,0.22750103447704764,2,0.0017733894307866704,27,0.43421456305849426,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-02-11,0.21689362888025046,2,0.0019155393234208118,24,0.4552908527729158,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-02-26,0.20332257127502185,2,0.0012807592369395993,24,0.43723533558458494,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-03-11,0.20851934833608113,2,0.001483057335563115,24,0.411968855328265,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-03-25,0.21338793840078432,1,0.002387682893111004,25,0.4165656659793695,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-04-08,0.20213739192596544,1,0.002173973593298184,27,0.4113251831407508,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-04-23,0.19926559167091012,1,0.0018109430910614732,28,0.4137739047410078,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-05-07,0.19784110729153082,1,0.0001726376706480126,23,0.42769735502136036,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-05-21,0.22218170755157166,1,-0.0001390204145106655,28,0.4231712065234746,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-06-07,0.19099823134668636,1,-4.758909821131474e-05,29,0.40817065149420223,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-06-22,0.22762644728290748,1,4.960570613984916e-05,29,0.4641439143717109,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-07-07,0.2525689901148388,1,-0.0030714886133702546,29,0.50619706914995,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-07-21,0.24965103047104192,2,-0.0010207881039365208,28,0.4776030536540885,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-08-04,0.25512466194461814,2,-0.0003324191047071601,29,0.44691021736944136,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-08-18,0.2578443841169581,1,0.0005755536988347465,29,0.4709106427089459,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-09-01,0.24530933752856743,2,-0.0008507516600005094,29,0.5192604530045632,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-09-16,0.23161917208849533,1,0.001256087481234791,29,0.5035806216277554,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
2004-09-30,0.2300452678608357,1,0.00032902942241017086,29,0.4837343058690473,1,isotropic_constructed_macro_nats_full_precision_v3,0552c7f4701ada91e31e916f992171b9418cb47d283a56e61f311581d66266cb
