date,ei_micro,ei_micro_density,macro_ei_max,macro_ei_max_density,cefi,cefi_raw,q_star,optimizer_budget
2013-06-27,6.821231552305839,0.2273743850768613,3.870083980453947,1.9350419902269735,1.7076676051501123,7.455950520487905,2,12/100
2013-07-01,6.784888643909206,0.22616295479697354,3.781702404318194,1.890851202159097,1.6646882473621236,7.495163765259213,2,12/100
2013-07-03,6.754779364073331,0.2251593121357777,4.022094236279744,2.011047118139872,1.7858878060040944,7.467578185250936,2,12/100
2013-07-08,6.719357623513856,0.22397858745046187,3.77384616098087,1.886923080490435,1.662944493039973,7.497121019165618,2,12/100
2013-07-10,6.730799084770068,0.22435996949233558,3.8720675141896392,1.9360337570948196,1.7116737876024841,7.436613883404476,2,12/100
2013-07-12,6.7386429425602286,0.22462143141867427,3.911162548146841,1.9555812740734204,1.7309598426547461,7.480052658855905,2,12/100
2013-07-16,6.703346527920123,0.2234448842640041,3.9404801146112827,1.9702400573056413,1.7467951730416371,7.494087372717857,2,12/100
2013-07-18,6.730235680924067,0.22434118936413555,3.742640917762409,1.8713204588812045,1.6469792695170689,7.4394749841371395,2,12/100
2013-07-22,6.690158387528152,0.22300527958427174,3.7961658147495023,1.8980829073747512,1.6750776277904795,7.490269947576422,2,12/100
2013-07-24,6.765680541764518,0.22552268472548395,3.6779090049560055,1.8389545024780027,1.6134318177525189,7.426112758632267,2,12/100
2013-07-26,6.778475686294384,0.22594918954314613,3.7674710680432217,1.8837355340216109,1.6577863444784646,7.422674921266439,2,12/100
2013-07-30,6.778123733778984,0.2259374577926328,3.6069618572772972,1.8034809286386486,1.5775434708460159,7.315253733383671,2,12/100
2013-08-01,6.655511876605911,0.2218503958868637,3.576273591420218,1.788136795710109,1.5662863998232455,7.2529266039296045,2,12/100
2013-08-05,6.635669042128278,0.2211889680709426,5.127619964533878,1.7092066548446259,1.4880176867736832,7.322857174852226,3,12/100
2013-08-07,6.3784155130034845,0.2126138504334495,3.5938142723816884,1.7969071361908442,1.5842932857573948,7.031213857538671,2,12/100
2013-08-09,6.289609587110041,0.20965365290366803,3.514453347618001,1.7572266738090006,1.5475730209053324,7.001839721791187,2,12/100
2013-08-13,6.250230855841245,0.2083410285280415,3.303387502348289,1.6516937511741445,1.443352722646103,7.023336853876792,2,12/100
2013-08-15,6.1784073268778394,0.20594691089592798,3.5237548455233014,1.7618774227616507,1.5559305118657227,6.943032586119261,2,12/100
2013-08-19,6.151386003010899,0.20504620010036329,4.697277302181273,1.5657591007270908,1.3607129006267276,6.846798548538674,3,12/100
2013-08-21,6.0500518515857,0.20166839505285666,3.4937737651699834,1.7468868825849917,1.545218487532135,6.875191742625166,2,12/100
2013-08-23,6.095551784945006,0.20318505949816687,3.3536016182752153,1.6768008091376077,1.4736157496394409,6.783914733867349,2,12/100
2013-08-27,6.055112569968003,0.2018370856656001,3.4759397706912583,1.7379698853456291,1.5361327996800291,6.744099203788522,2,12/100
2013-08-29,6.017259109799198,0.20057530365997328,3.5565361603761074,1.7782680801880537,1.5776927765280804,6.739140699561471,2,12/100
2013-09-03,5.987642775988933,0.19958809253296442,4.770052428342922,1.5900174761143073,1.3904293835813428,6.775895492821059,3,12/100
2013-09-05,5.976249660334798,0.19920832201115993,3.373753470598571,1.6868767352992855,1.4876684132881255,6.6880622008729524,2,12/100
2013-09-09,5.967834832559237,0.19892782775197457,3.3124979294521903,1.6562489647260952,1.4573211369741206,6.73184279385525,2,12/100
2013-09-11,5.963223130130206,0.19877410433767354,3.2263140924464895,1.6131570462232447,1.4143829418855711,6.648717671613728,2,12/100
2013-09-13,5.959682181595414,0.19865607271984714,3.126036920017336,1.563018460008668,1.3643623872888209,6.732159565274375,2,12/100
2013-09-17,5.986129851145232,0.19953766170484105,3.299082417911241,1.6495412089556205,1.4500035472507795,6.619918721597975,2,12/100
2013-09-19,5.784329273909319,0.19281097579697729,3.2737148411059795,1.6368574205529898,1.4440464447560124,6.592593803085385,2,12/100
2013-09-23,5.727833702845232,0.19092779009484107,3.2299341457775883,1.6149670728887942,1.4240392827939532,6.632601893655415,2,12/100
2013-09-25,5.630337366417289,0.18767791221390964,3.2847492603088346,1.6423746301544173,1.4546967179405077,6.604750167274079,2,12/100
2013-09-27,5.584583761375498,0.18615279204584995,3.1581559032332964,1.5790779516166482,1.3929251595707983,6.64592315825206,2,12/100
2013-10-01,5.51568213293412,0.183856071097804,3.393255864469583,1.6966279322347915,1.5127718611369874,6.66786885307173,2,12/100
2013-10-03,5.437146297992956,0.18123820993309853,3.482958999194485,1.7414794995972425,1.560241289664144,6.638367114906969,2,12/100
2013-10-07,5.353170147907387,0.17843900493024625,3.2737872662371656,1.6368936331185828,1.4584546281883366,6.56204974983079,2,12/100
2013-10-09,5.3824148584408436,0.1794138286146948,3.205192876240715,1.6025964381203575,1.4231826095056626,6.538683868254718,2,12/100
2013-10-11,5.396618158324166,0.17988727194413887,3.1961464479470045,1.5980732239735023,1.4181859520293634,6.636371209395776,2,12/100
2013-10-15,5.379025505806662,0.1793008501935554,3.361137208295486,1.680568604147743,1.5012677539541877,6.541398852745179,2,12/100
2013-10-17,5.357731091500516,0.17859103638335053,3.261768563773335,1.6308842818866676,1.452293245503317,6.5526718462691695,2,12/100
2013-10-21,5.334795857941972,0.17782652859806575,3.2455290678481203,1.6227645339240602,1.4449380053259944,6.456964093043214,2,12/100
2013-10-23,5.202820991629748,0.17342736638765827,3.259022404516673,1.6295112022583365,1.4560838358706782,6.4208577422060955,2,12/100
2013-10-25,5.11028514558039,0.17034283818601298,5.8266692849265205,1.4566673212316301,1.286324483045617,6.294782591216462,4,12/100
2013-10-29,5.007110616483132,0.1669036872161044,5.790202300856638,1.4475505752141595,1.280646887998055,6.253250446568151,4,12/100
2013-10-31,4.9669352524117105,0.1655645084137237,3.1637053283377217,1.5818526641688608,1.4162881557551372,6.227325514782159,2,12/100
2013-11-04,4.97866664569157,0.16595555485638566,2.9133390308452705,1.4566695154226352,1.2907139605662497,6.220209204064268,2,12/100
2013-11-06,4.844558180674947,0.1614852726891649,3.1514401772503033,1.5757200886251517,1.4142348159359868,6.242313596044144,2,12/100
2013-11-08,4.83970305789553,0.16132343526318435,3.1591862794283196,1.5795931397141598,1.4182697044509756,6.254761707682118,2,12/100
2013-11-12,4.783781011530684,0.15945936705102282,2.9227048550602346,1.4613524275301173,1.3018930604790944,6.215461728743825,2,12/100
2013-11-14,4.757102019737429,0.15857006732458098,5.780830393419275,1.4452075983548187,1.2866375310302378,6.1860346094684004,4,12/100
2013-11-18,4.756309494291416,0.15854364980971386,3.2450264418404617,1.6225132209202309,1.463969571110517,6.214917377930653,2,12/100
2013-11-20,4.736171430660051,0.1578723810220017,3.3922359573768577,1.6961179786884288,1.538245597666427,6.1611299410866875,2,12/100
2013-11-22,4.674184172352342,0.1558061390784114,3.239643149843239,1.6198215749216196,1.4640154358432083,6.19329877698912,2,12/100
2013-11-26,4.614984875022456,0.1538328291674152,2.8206974524073343,1.4103487262036671,1.256515897036252,6.1150096665998905,2,12/100
2013-11-29,4.642749083013218,0.15475830276710725,5.655915128266789,1.4139787820666974,1.25922047929959,6.146142135178145,4,12/100
2013-12-03,4.631880339693595,0.15439601132311984,3.2514086608422823,1.6257043304211412,1.4713083190980214,6.122594776313896,2,12/100
2013-12-05,4.592099696442929,0.15306998988143097,3.066321505643751,1.5331607528218756,1.3800907629404446,6.141708814237873,2,12/100
2013-12-09,4.546543479453224,0.15155144931510744,3.1577671448411753,1.5788835724205876,1.4273321231054803,6.0370132939419925,2,12/100
2013-12-11,4.626921365194262,0.15423071217314205,2.862251555366962,1.431125777683481,1.2768950655103388,6.029000942241131,2,12/100
2013-12-13,4.573323103116644,0.15244410343722148,2.943104113120268,1.471552056560134,1.3191079531229126,6.0716939725129695,2,12/100
2013-12-17,4.502478262147994,0.15008260873826645,5.529879049142117,1.3824697622855293,1.2323871535472628,5.96725128718065,4,12/100
2013-12-19,4.532397533195107,0.15107991777317023,2.843767184238038,1.421883592119019,1.2708036743458486,5.9095359795028575,2,12/100
2013-12-23,4.528096379597807,0.15093654598659356,5.448974994496957,1.3622437486242394,1.211307202637646,5.936298934379122,4,12/100
2013-12-26,4.502428016139722,0.15008093387132407,3.1240548953227254,1.5620274476613627,1.4119465137900387,5.937181926870216,2,12/100
2013-12-30,4.532850262434391,0.15109500874781304,3.0988942127036245,1.5494471063518123,1.3983520976039991,5.903207031916206,2,12/100
2014-01-02,4.53412628833317,0.151137542944439,3.1896015232520467,1.5948007616260234,1.4436632186815843,5.986898858609444,2,12/100
2014-01-06,4.544827488965351,0.15149424963217836,5.582514784076756,1.395628696019189,1.2441344463870108,5.992489163862529,4,12/100
2014-01-08,4.5334312140957715,0.1511143738031924,5.5976331786125595,1.3994082946531399,1.2482939208499475,5.879113134628036,4,12/100
2014-01-10,4.497812548054817,0.14992708493516058,3.037363266122388,1.518681633061194,1.3687545481260335,5.816403539459316,2,12/100
2014-01-14,4.4921203920330175,0.1497373464011006,3.009468174395098,1.504734087197549,1.3549967407964485,5.761139300532012,2,12/100
2014-01-16,4.519666141452296,0.15065553804840986,2.9543759912236984,1.4771879956118492,1.3265324575634394,5.769305199959279,2,12/100
2014-01-21,4.541109408416622,0.1513703136138874,2.842303151513337,1.4211515757566684,1.269781262142781,5.7903603330244025,2,12/100
2014-01-23,4.556905249100655,0.1518968416366885,2.7869674447001316,1.3934837223500658,1.2415868807133772,5.674522678166182,2,12/100
2014-01-27,4.601412459502282,0.15338041531674274,2.950486376283645,1.4752431881418224,1.3218627728250798,5.7507143633136915,2,12/100
2014-01-29,4.624113492429501,0.1541371164143167,5.538961089136225,1.3847402722840563,1.2306031558697397,5.734447619151256,4,12/100
2014-01-31,4.669175584263409,0.15563918614211364,2.7866124679431468,1.3933062339715734,1.2376670478294598,5.699713634730085,2,12/100
2014-02-04,4.701908903852306,0.15673029679507688,2.8956496302642996,1.4478248151321498,1.291094518337073,5.731635679099776,2,12/100
2014-02-06,4.665399466161897,0.1555133155387299,2.930171368539784,1.465085684269892,1.3095723687311622,5.698925882013441,2,12/100
2014-02-10,4.672618381571454,0.15575394605238183,5.395983256830459,1.3489958142076148,1.193241868155233,5.637686150118824,4,12/100
2014-02-12,4.636501729520104,0.15455005765067012,2.912453203832211,1.4562266019161054,1.3016765442654352,5.639475550738199,2,12/100
2014-02-14,4.56106405206314,0.15203546840210466,5.4384183827002985,1.3596045956750746,1.20756912727297,5.7012222886606185,4,12/100
2014-02-19,4.510149708130419,0.15033832360434732,2.868056576535399,1.4340282882676996,1.2836899646633522,5.666273607157668,2,12/100
2014-02-21,4.5218640945181,0.15072880315060333,2.947709276719861,1.4738546383599305,1.3231258352093271,5.688679555737871,2,12/100
2014-02-25,4.55415234997288,0.15180507833242934,2.975926959982999,1.4879634799914996,1.3361584016590702,5.67748423769159,2,12/100
2014-02-27,4.545319127793109,0.15151063759310363,3.0998944111278903,1.5499472055639452,1.3984365679708415,5.635932827981653,2,12/100
2014-03-03,4.568586439801823,0.1522862146600608,2.9044140064157578,1.4522070032078789,1.2999207885478181,5.636053376933322,2,12/100
2014-03-05,4.569415948237427,0.15231386494124755,2.9321158543245254,1.4660579271622627,1.3137440622210153,5.593511868009242,2,12/100
2014-03-07,4.5631281441692675,0.15210427147230893,2.8976002823105773,1.4488001411552887,1.2966958696829798,5.599901833172707,2,12/100
2014-03-11,4.552028039418262,0.15173426798060874,3.02957916429418,1.51478958214709,1.3630553141664814,5.613408595453416,2,12/100
2014-03-13,4.579161687520916,0.15263872291736386,2.9636805371332735,1.4818402685666368,1.329201545649273,5.617917070762198,2,12/100
2014-03-17,4.5662322421095425,0.15220774140365143,2.9045731919458144,1.4522865959729072,1.3000788545692559,5.632774053263596,2,12/100
2014-03-19,4.554735523672449,0.15182451745574832,2.9335926439995803,1.4667963219997902,1.314971804544042,5.627473917209081,2,12/100
2014-03-21,4.545070887446274,0.1515023629148758,2.895595715390493,1.4477978576952466,1.2962954947803709,5.6217845045828465,2,12/100
2014-03-25,4.522433469442213,0.15074778231474043,3.0136742487487687,1.5068371243743843,1.3560893420596438,5.603489081418104,2,12/100
2014-03-27,4.520041758618246,0.15066805862060823,3.079690849464285,1.5398454247321425,1.3891773661115343,5.550919162374173,2,12/100
2014-03-31,4.485352110277266,0.1495117370092422,5.323664570329462,1.3309161425823655,1.1814044055731232,5.628988114105465,4,12/100
2014-04-02,4.484298713542114,0.14947662378473714,3.0193575478628736,1.5096787739314368,1.3602021501466997,5.5455045024155405,2,12/100
2014-04-04,4.5331332173755525,0.1511044405791851,5.330415064696249,1.3326037661740622,1.1814993255948771,5.559560387527406,4,12/100
2014-04-08,4.480823833648669,0.14936079445495565,2.665955623840306,1.332977811920153,1.1836170174651972,5.5168433379324355,2,12/100
2014-04-10,4.456453042252958,0.14854843474176527,2.7026396755958553,1.3513198377979276,1.2027714030561625,5.500160287573134,2,12/100
2014-04-14,4.45826033161416,0.148608677720472,5.371285960276439,1.3428214900691098,1.1942128123486377,5.549478919446989,4,12/100
2014-04-16,4.490000742955795,0.14966669143185982,3.0493042773806365,1.5246521386903182,1.3749854472584584,5.475777752740228,2,12/100
2014-04-21,4.420303364299206,0.1473434454766402,2.990116935315699,1.4950584676578496,1.3477150221812093,5.5076639079797465,2,12/100
2014-04-23,4.431568806078217,0.14771896020260725,3.0176889477810813,1.5088444738905407,1.3611255136879334,5.544467647261565,2,12/100
2014-04-25,4.468811840787867,0.1489603946929289,5.277257432222243,1.3193143580555609,1.1703539633626319,5.481435654689064,4,12/100
2014-04-29,4.4625168224291505,0.14875056074763834,2.5604676592130486,1.2802338296065243,1.131483268858886,5.507010356399614,2,12/100
